3D Point and Length Measurements

Generated: Tuesday, February 12, 2019 13:05:57

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	Incoming	MAD
NOL3S_L461.avi	  55267	  15.3673	1	   1.3352	108.705	7.230	2.257	2333.135	23.360	84.379	3.960	671.020	-636.842	-2141.888	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies D		
NOL3S_L461.avi	  55283	  15.3717	1	   1.3397	179.364	8.884	5.428	2718.062	18.418	65.386	22.513	675.063	-530.789	-2578.840	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies D		
NOL3S_L461.avi	  55408	  15.4065	1	   1.3744	170.444	5.029	3.604	4599.235	4.308	6.302	3.120	-336.157	79.628	-4586.242	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55412	  15.4076	1	   1.3755	178.927	20.337	7.343	4706.731	23.257	36.670	3.250	-1857.981	-44.544	-4324.262	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55412	  15.4076	1	   1.3755		11.151	1.474	4837.904	26.847			-2176.862	-163.328	-4317.396	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL3S_L461.avi	  55412	  15.4076	1	   1.3755		9.986	4.218	4588.645	28.960			-2213.768	-167.129	-4015.838	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL3S_L461.avi	  55412	  15.4076	1	   1.3755		9.066	5.237	4325.434	26.454			-1901.977	-287.680	-3874.158	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL3S_L461.avi	  55412	  15.4076	1	   1.3755		8.396	4.040	4161.994	23.741			-1662.049	-192.033	-3810.894	NOL3S	Brooke											Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL3S_L461.avi	  55446	  15.4170	1	   1.3850	203.801	17.704	6.845	4982.311	7.158	27.831	5.591	-522.106	335.971	-4943.475	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55457	  15.4201	1	   1.3881	258.453	25.596	4.953	7543.848	12.885	12.788	6.301	1636.150	390.857	-7353.903	NOL3S	Brooke											Mullidae	Mulloidichthys	vanicolensis	37355020	1	AD	Passing			
NOL3S_L461.avi	  55474	  15.4248	1	   1.3928	159.160	22.391	3.000	4909.593	15.118	37.815	4.461	-1243.452	305.725	-4739.669	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55519	  15.4373	1	   1.4053	180.584	13.084	1.450	4691.054	16.312	17.873	0.199	-1303.548	191.614	-4502.225	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55537	  15.4423	1	   1.4103		18.581	6.273	6407.138	13.241			-1420.202	403.848	-6234.690	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55561	  15.4490	1	   1.4170	409.371	18.129	7.080	3731.222	25.200	81.319	4.463	-1581.940	-146.314	-3376.104	NOL3S	Brooke											Labridae	Epibulus	insidiator	37384104	1	AD	Passing			
NOL3S_L461.avi	  55566	  15.4504	1	   1.4184	129.748	12.352	2.374	3147.315	26.123	72.781	2.155	-1374.559	-175.785	-2825.823	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55588	  15.4565	1	   1.4245		11.245	2.647	4884.261	19.312			-1614.110	-36.815	-4609.696	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55619	  15.4651	1	   1.4331	143.624	20.094	13.351	6140.180	21.782	4.514	10.485	2260.409	286.509	-5701.778	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55634	  15.4693	1	   1.4373		19.925	9.426	6480.029	22.937			2496.284	414.552	-5965.526	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55667	  15.4785	1	   1.4464	115.860	16.647	4.888	5650.863	24.173	0.900	24.116	-2232.256	609.525	-5155.363	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
NOL3S_L461.avi	  55675	  15.4807	1	   1.4487	211.598	22.630	2.427	5958.864	22.496	16.272	3.073	2223.679	503.391	-5505.444	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55802	  15.5160	1	   1.4840	137.171	3.252	6.088	4378.793	7.264	3.651	4.444	-25.047	553.131	-4343.645	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
NOL3S_L461.avi	  55810	  15.5182	1	   1.4862	204.641	5.095	5.203	5044.246	4.166	4.809	2.590	329.228	160.977	-5030.916	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  55828	  15.5233	1	   1.4912	186.727	13.279	3.686	3646.225	22.408	42.730	0.161	1343.390	-356.617	-3370.917	NOL3S	Brooke											Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
NOL3S_L461.avi	  55913	  15.5469	1	   1.5148	262.304	25.102	3.761	4561.951	15.753	55.911	3.700	-1217.108	229.493	-4390.601	NOL3S	Brooke											Lethrinidae	Gnathodentex	aureolineatus	37351021	1	AD	Passing			
NOL3S_L461.avi	  55980	  15.5655	1	   1.5335	115.082	4.476	4.833	3205.641	16.261	1.418	3.743	-877.540	188.749	-3077.407	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
NOL3S_L461.avi	  55980	  15.5655	1	   1.5335	150.417	6.409	2.107	3367.452	7.730	20.538	1.908	-313.393	327.013	-3336.852	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
NOL3S_L461.avi	  56085	  15.5947	1	   1.5627	104.599	2.412	2.690	2310.867	18.374	7.309	2.036	548.135	-479.745	-2193.057	NOL3S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
NOL3S_L461.avi	  56110	  15.6017	1	   1.5696	148.680	4.657	0.607	2869.508	18.650	14.780	20.362	-904.795	153.053	-2718.823	NOL3S	Brooke											Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL3S_L461.avi	  56422	  15.6884	1	   1.6564	126.859	6.701	3.255	2986.594	26.580	24.207	1.842	1231.558	-518.708	-2670.946	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  56459	  15.6987	1	   1.6667	71.980	7.071	2.944	2931.689	18.516	33.319	18.823	861.056	-354.046	-2779.934	NOL3S	Brooke											Labridae		sp9		1	AD	Passing			
NOL3S_L461.avi	  56517	  15.7148	1	   1.6828	141.104	10.909	4.304	3712.868	13.863	29.786	3.313	880.234	128.760	-3604.719	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	190.295	10.679	4.250	3101.886	3.881	46.649	0.511	-36.430	-206.777	-3094.772	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	126.689	3.346	1.012	2879.362	1.946	13.038	3.521	85.006	-48.363	-2877.701	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	136.250	6.778	3.315	3393.472	7.612	20.938	1.484	448.691	-27.229	-3363.568	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	118.126	8.653	4.387	3045.541	16.591	37.553	8.808	868.634	-41.038	-2918.751	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	135.697	10.058	2.433	3558.137	25.576	26.105	1.368	1536.057	3.374	-3209.495	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	172.747	12.248	3.794	3374.346	29.181	55.987	2.220	1643.870	-66.364	-2946.098	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	114.568	2.591	4.259	3406.342	0.977	4.921	7.701	-57.943	4.102	-3405.847	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	143.763	9.797	5.895	2952.127	7.807	47.819	5.988	-395.085	-68.697	-2924.764	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56629	  15.7460	1	   1.7139	140.955	5.847	3.999	3193.657	6.014	20.404	2.336	-332.898	-33.878	-3176.078	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School E		
NOL3S_L461.avi	  56811	  15.7966	1	   1.7645	119.695	4.354	0.625	2697.686	28.852	9.077	9.820	-1093.388	-706.480	-2362.816	NOL3S	Brooke											Labridae	Anampses	caeruleopunctatus	37384045	1	AD	Passing			
NOL3S_L461.avi	  56825	  15.8005	1	   1.7684	111.075	3.895	5.183	3721.261	3.141	8.304	7.773	198.006	-48.753	-3715.670	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  56860	  15.8102	1	   1.7782	139.973	6.330	4.151	2341.489	14.345	55.255	20.874	-574.572	-80.142	-2268.483	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  56936	  15.8313	1	   1.7993		4.795	3.126	3105.972	21.222			-1115.532	-124.546	-2896.056	NOL3S	Brooke											Siganidae	Siganus	spinus	37438013	1	AD	Passing			
NOL3S_L461.avi	  56948	  15.8347	1	   1.8026	152.980	3.220	3.210	1895.062	12.884	35.499	11.808	224.379	-358.075	-1847.349	NOL3S	Brooke											Labridae	Gomphosus	varius	37384106	1	AD	Passing			
NOL3S_L461.avi	  57130	  15.8853	1	   1.8532		6.513	1.469	3649.351	30.076			-1779.144	-406.351	-3160.267	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL3S_L461.avi	  57136	  15.8870	1	   1.8549		5.582	2.679	3338.906	30.392			-1578.528	-585.594	-2883.335	NOL3S	Brooke											Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL3S_L461.avi	  57141	  15.8883	1	   1.8563	186.461	13.194	2.968	4497.367	29.116	0.560	3.645	-2134.465	-482.454	-3929.072	NOL3S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL3S_L461.avi	  57141	  15.8883	1	   1.8563	139.537	13.906	5.647	4360.666	27.011	21.792	7.805	-1897.875	-565.971	-3884.991	NOL3S	Brooke											Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL3S_L461.avi	  57141	  15.8883	1	   1.8563	171.080	15.986	4.484	4026.905	29.329	46.389	0.669	-1895.702	-544.874	-3510.754	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL3S_L461.avi	  57203	  15.9056	1	   1.8735		11.563	4.071	4832.106	29.132			-2180.313	-860.087	-4225.604	NOL3S	Brooke											Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
NOL3S_L461.avi	  57223	  15.9111	1	   1.8791	200.417	6.548	6.617	3158.846	26.877	10.401	2.770	1390.648	-324.603	-2817.630	NOL3S	Brooke											Lethrinidae	Gnathodentex	aureolineatus	37351021	1	AD	Passing			
NOL3S_L461.avi	  57230	  15.9131	1	   1.8810	123.498	11.259	6.580	4301.487	27.150	7.891	14.182	-1851.252	-652.478	-3827.522	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  57254	  15.9198	1	   1.8877	188.721	13.041	4.037	4257.839	23.250	23.344	15.400	-1667.517	-210.787	-3912.052	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  57418	  15.9654	1	   1.9333		13.790	1.341	5403.922	24.456			2233.349	-103.592	-4919.735	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School F		
NOL3S_L461.avi	  57418	  15.9654	1	   1.9333		15.343	0.678	5718.079	26.344			2536.254	-49.872	-5124.584	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School F		
NOL3S_L461.avi	  57418	  15.9654	1	   1.9333		12.621	6.603	5198.024	29.023			2521.451	-21.490	-4545.467	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School F		
NOL3S_L461.avi	  57418	  15.9654	1	   1.9333		21.271	0.540	6783.835	28.279			3210.567	-114.462	-5974.912	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School F		
NOL3S_L461.avi	  59339	  16.4995	2	   0.0231	191.655	15.940	11.088	4761.402	29.437	12.983	0.648	2321.275	-296.205	-4146.673	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59339	  16.4995	2	   0.0231		8.815	1.963	4286.217	29.925			2096.419	-400.523	-3717.024	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59417	  16.5212	2	   0.0448	137.000	14.707	5.291	4596.329	28.326	14.722	3.463	2141.858	-410.639	-4045.994	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59417	  16.5212	2	   0.0448	142.389	11.554	7.411	4622.369	23.932	10.572	25.002	1747.105	-680.845	-4224.970	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59417	  16.5212	2	   0.0448	182.904	21.104	5.729	4665.727	21.661	42.612	12.129	1619.613	-585.453	-4336.255	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59417	  16.5212	2	   0.0448	198.255	26.511	11.547	4703.099	23.751	66.552	13.864	1804.724	-575.452	-4304.760	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59417	  16.5212	2	   0.0448	216.228	19.881	7.234	4125.981	30.181	82.377	9.621	2001.906	-543.111	-3566.669	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59417	  16.5212	2	   0.0448	287.704	23.417	4.068	4326.539	26.951	82.026	6.061	1885.580	-538.362	-3856.643	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing	School Multispecies A		
NOL3S_L461.avi	  59428	  16.5243	2	   0.0478	79.315	5.263	3.085	2301.680	16.026	48.722	28.018	341.153	-536.072	-2212.233	NOL3S	Brooke											Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			
NOL3S_L461.avi	  59428	  16.5243	2	   0.0478	103.622	2.909	1.358	2225.906	11.215	26.574	42.135	46.897	-430.375	-2183.400	NOL3S	Brooke											Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			
NOL3S_L461.avi	  59576	  16.5654	2	   0.0890	165.650	16.105	3.064	3927.804	15.698	45.552	7.796	905.530	-556.217	-3781.307	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  59869	  16.6469	2	   0.1704	98.508	13.153	3.186	3517.680	30.661	59.089	4.887	1723.943	-496.035	-3025.896	NOL3S	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
NOL3S_L461.avi	  59929	  16.6636	2	   0.1871	203.949	25.736	1.877	4616.819	25.059	65.467	4.340	-1898.235	-469.587	-4182.249	NOL3S	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL3S_L461.avi	  60077	  16.7047	2	   0.2283	257.372	13.338	6.743	4125.895	28.897	27.853	14.659	-1929.912	-500.623	-3612.177	NOL3S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL3S_L461.avi	  60078	  16.7050	2	   0.2286	200.453	18.421	2.167	4443.210	28.126	39.551	1.787	-2060.860	-374.412	-3918.518	NOL3S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL3S_L461.avi	  60091	  16.7086	2	   0.2322	106.982	7.383	6.280	4292.135	18.218	0.002	0.899	-1125.765	-730.195	-4076.996	NOL3S	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
NOL3S_L461.avi	  60164	  16.7289	2	   0.2525	104.812	9.813	1.840	3165.135	12.148	40.266	4.524	-573.528	-338.717	-3094.255	NOL3S	Brooke											Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing			
NOL3S_L461.avi	  60213	  16.7425	2	   0.2661	111.234	10.613	3.864	3692.864	11.901	29.757	5.678	-709.897	-275.742	-3613.483	NOL3S	Brooke											Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			0.5
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728	187.911	26.018	7.334	4849.726	11.102	49.210	5.978	-513.017	780.260	-4758.975	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728	124.969	17.117	7.768	5445.794	9.201	22.790	1.912	-32.187	870.195	-5375.723	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		18.704	0.543	6383.552	12.714			-1068.844	945.791	-6221.960	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		22.288	0.039	7235.029	8.070			363.057	987.601	-7158.106	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		11.701	0.440	5082.030	10.849			546.569	812.177	-4986.849	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		11.680	5.350	4863.801	23.237			1798.631	693.197	-4465.531	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		17.500	7.463	6009.678	19.740			1852.629	860.075	-5651.926	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		19.287	0.620	6324.199	19.642			1964.430	844.927	-5951.689	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		21.803	6.775	6706.115	24.116			2630.997	798.691	-6116.528	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		16.226	11.175	5831.972	16.675			1445.550	873.448	-5582.058	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		18.465	0.041	6590.148	8.134			-3.510	967.971	-6518.670	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		18.235	2.298	6513.103	8.809			221.329	1007.677	-6430.872	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		23.215	9.760	7464.106	6.895			84.154	932.485	-7405.152	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		23.164	1.780	7168.768	11.679			1138.639	937.959	-7015.338	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		30.442	14.198	8192.395	12.578			1432.884	1106.509	-7989.857	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		26.561	5.263	7827.114	9.168			707.569	1068.989	-7721.419	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		26.833	4.325	7844.188	9.475			810.472	1047.422	-7731.580	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60237	  16.7492	2	   0.2728		14.275	9.990	5393.009	25.313			2197.778	724.245	-4871.323	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60273	  16.7592	2	   0.2828		9.472	1.474	4406.380	19.187			1351.162	543.829	-4158.701	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60320	  16.7723	2	   0.2959	99.371	8.183	10.749	3398.719	16.740	28.846	25.788	-888.588	-410.777	-3254.683	NOL3S	Brooke											Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL3S_L461.avi	  60355	  16.7820	2	   0.3056		19.292	3.639	6431.455	21.648			-2369.765	-82.622	-5978.378	NOL3S	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL3S_L461.avi	  60453	  16.8093	2	   0.3328		5.006	0.123	3140.107	27.193			-1347.272	-478.795	-2795.691	NOL3S	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	J	Passing			
NOL3S_L461.avi	  60462	  16.8118	2	   0.3353		7.359	0.298	3886.138	30.518			-1909.906	-478.340	-3350.450	NOL3S	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL3S_L461.avi	  60489	  16.8193	2	   0.3428	124.068	12.798	2.044	3492.320	28.235	57.274	18.322	-1622.798	-310.221	-3076.782	NOL3S	Brooke											Labridae	Gomphosus	varius	37384106	1	AD	Passing			
NOL3S_L461.avi	  60491	  16.8198	2	   0.3434	210.396	22.351	5.828	5588.292	19.336	24.903	4.830	1759.937	571.360	-5273.061	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60491	  16.8198	2	   0.3434	121.925	11.171	10.337	5078.790	17.544	2.776	2.963	1456.108	472.756	-4842.558	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60491	  16.8198	2	   0.3434	135.801	15.928	10.423	6190.559	15.955	6.754	3.664	1589.049	608.738	-5952.091	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60491	  16.8198	2	   0.3434	122.371	8.904	6.559	5157.083	13.415	0.217	5.440	1118.330	425.303	-5016.369	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60491	  16.8198	2	   0.3434		14.026	2.098	5481.069	14.464			1234.506	620.602	-5304.051	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60491	  16.8198	2	   0.3434		16.588	8.094	5918.834	16.462			1519.968	740.160	-5672.254	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
NOL3S_L461.avi	  60529	  16.8304	2	   0.3540	123.078	3.290	2.725	2148.000	25.019	23.933	7.117	-713.189	-562.677	-1946.448	NOL3S	Brooke											Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
NOL3S_L461.avi	  60574	  16.8429	2	   0.3665	91.633	3.391	2.563	2169.058	18.650	28.630	11.170	252.849	-645.888	-2055.166	NOL3S	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
NOL3S_L461.avi	  60596	  16.8490	2	   0.3726		3.265	1.540	2526.383	26.379			-1102.991	-195.922	-2264.429	NOL3S	Brooke											Labridae		sp9		1	AD	Passing			
NOL3S_L461.avi	  60597	  16.8493	2	   0.3729		3.717	2.338	2802.983	6.977			309.210	157.709	-2781.408	NOL3S	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	School B		
