3D Point and Length Measurements

Generated: Tuesday, February 12, 2019 13:05:27

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	MAD	Incoming
NOR2S_L461.avi	  40142	  11.1505	1	   0.7289	81.564	6.112	0.519	3397.741	20.561	13.287	8.144	984.053	-674.991	-3181.300	NOR2S	Ellen											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
NOR2S_L461.avi	  40292	  11.1922	1	   0.7706	203.682	12.005	3.016	4756.280	15.334	14.546	0.243	1253.508	103.966	-4586.950	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40297	  11.1936	1	   0.7719		3.891	1.365	2837.719	12.366			-108.631	-582.815	-2775.099	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40383	  11.2175	1	   0.7958	162.156	13.575	2.725	5980.008	14.385	5.136	16.871	1485.431	23.378	-5792.533	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		2.5	
NOR2S_L461.avi	  40408	  11.2244	1	   0.8028		21.553	0.133	6865.950	18.029			2124.962	19.998	-6528.814	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40419	  11.2275	1	   0.8058		5.244	0.863	3301.001	13.444			503.477	-561.749	-3213.652	NOR2S	Ellen											Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
NOR2S_L461.avi	  40436	  11.2322	1	   0.8106		8.174	0.475	4027.381	26.389			1598.376	-786.147	-3612.058	NOR2S	Ellen											Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
NOR2S_L461.avi	  40474	  11.2427	1	   0.8211	144.864	10.727	2.880	4390.495	5.859	21.871	17.545	328.039	-305.347	-4367.562	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		1.86	
NOR2S_L461.avi	  40489	  11.2469	1	   0.8253		25.861	3.543	7411.598	20.140			2456.379	-653.662	-6962.091	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40516	  11.2544	1	   0.8328		6.580	4.646	3590.160	28.685			1443.698	-923.781	-3154.618	NOR2S	Ellen											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
NOR2S_L461.avi	  40517	  11.2547	1	   0.8331	234.842	10.346	5.281	3408.212	11.223	50.463	40.446	-662.142	40.179	-3343.032	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.82	
NOR2S_L461.avi	  40527	  11.2575	1	   0.8358		12.603	3.277	5320.801	10.878			940.429	-323.383	-5227.039	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40596	  11.2766	1	   0.8550	124.244	5.862	1.241	3370.698	20.778	2.230	13.778	-1181.476	184.248	-3151.471	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.75	Y
NOR2S_L461.avi	  40635	  11.2875	1	   0.8658	211.303	21.171	3.101	5581.895	11.918	27.010	18.460	1076.385	412.423	-5461.580	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.51	
NOR2S_L461.avi	  40651	  11.2919	1	   0.8703	138.478	8.170	5.301	4288.051	17.065	3.033	9.306	1256.208	-73.196	-4099.264	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		1.5	
NOR2S_L461.avi	  40677	  11.2991	1	   0.8775	183.263	7.500	8.404	4337.921	16.171	10.701	30.415	959.143	734.541	-4166.300	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.75	
NOR2S_L461.avi	  40691	  11.3030	1	   0.8814	95.127	1.495	1.822	2156.167	4.916	5.275	10.016	-48.783	-178.215	-2148.236	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing		0.36	
NOR2S_L461.avi	  40702	  11.3061	1	   0.8844	111.792	7.432	3.013	2948.356	4.861	37.041	23.983	248.666	-23.984	-2937.753	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing		1.1	
NOR2S_L461.avi	  40702	  11.3061	1	   0.8844	116.773	2.827	2.163	2250.885	10.375	18.289	15.459	333.676	-230.174	-2214.083	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing		0.59	
NOR2S_L461.avi	  40704	  11.3066	1	   0.8850	179.217	14.900	4.762	5032.682	13.291	28.949	40.172	831.390	804.687	-4897.873	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40706	  11.3072	1	   0.8856		26.600	0.861	7691.626	13.723			1774.815	464.440	-7469.635	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40715	  11.3097	1	   0.8881	181.525	13.796	4.469	3602.189	16.900	46.349	0.280	-919.488	501.112	-3446.621	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40725	  11.3125	1	   0.8908	129.461	14.793	2.247	4440.226	5.023	39.288	39.042	-52.345	385.265	-4423.170	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.86	
NOR2S_L461.avi	  40726	  11.3127	1	   0.8911	425.028	37.875	2.000	5340.608	20.826	82.070	12.859	1883.912	-236.716	-4991.687	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.45	
NOR2S_L461.avi	  40728	  11.3133	1	   0.8917		3.764	1.549	2693.808	21.898			809.229	-581.761	-2502.659	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40731	  11.3141	1	   0.8925		2.918	2.314	2367.671	18.514			607.396	-430.833	-2247.514	NOR2S	Ellen											Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
NOR2S_L461.avi	  40743	  11.3175	1	   0.8958		13.382	0.846	5452.144	13.290			1252.462	-18.648	-5306.304	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40756	  11.3211	1	   0.8994	161.055	11.777	0.745	4412.527	12.734	20.468	2.232	972.657	2.858	-4303.989	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		1.05	
NOR2S_L461.avi	  40757	  11.3213	1	   0.8997	88.616	4.629	0.335	2300.516	21.157	39.026	23.216	638.066	-531.320	-2145.447	NOR2S	Ellen											Labridae	Gomphosus	varius	37384106	1	AD	Passing			
NOR2S_L461.avi	  40759	  11.3219	1	   0.9003	150.450	4.027	6.537	3799.907	9.170	1.767	12.536	597.878	-96.290	-3751.341	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		1.28	
NOR2S_L461.avi	  40764	  11.3233	1	   0.9017	212.643	17.475	3.290	6089.740	13.112	16.072	22.577	1276.158	528.971	-5930.982	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.74	
NOR2S_L461.avi	  40766	  11.3238	1	   0.9022		23.408	3.675	7279.749	11.991			1483.951	330.791	-7119.214	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40767	  11.3241	1	   0.9025	181.089	26.990	7.014	5671.308	16.229	33.963	8.037	-1372.736	792.386	-5445.315	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		1.89	
NOR2S_L461.avi	  40767	  11.3241	1	   0.9025	176.134	15.336	4.798	6052.583	17.764	10.383	17.678	-1431.104	1167.036	-5764.003	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		1.68	
NOR2S_L461.avi	  40780	  11.3277	1	   0.9061	182.334	13.510	3.812	3464.139	17.360	50.645	5.159	-961.746	378.607	-3306.351	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40792	  11.3311	1	   0.9094		17.818	3.760	6589.322	4.146			349.326	359.777	-6570.213	NOR2S	Ellen											Acanthuridae	Acanthurus	guttatus	37437009	1	AD	Passing			
NOR2S_L461.avi	  40799	  11.3330	1	   0.9114	154.963	10.030	4.188	3595.488	13.053	30.778	13.338	-690.163	427.952	-3502.580	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  40807	  11.3352	1	   0.9136	94.910	3.365	1.645	1734.542	12.085	57.618	31.382	-219.619	-289.198	-1696.104	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40821	  11.3391	1	   0.9175	164.723	7.686	3.231	4816.393	9.479	7.469	1.083	793.058	-12.972	-4750.635	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		0.75	
NOR2S_L461.avi	  40821	  11.3391	1	   0.9175		14.943	3.137	5829.341	11.042			1108.244	-104.145	-5722.077	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40827	  11.3408	1	   0.9192		7.619	2.213	4242.879	1.350			-30.417	-72.079	-4242.158	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40836	  11.3433	1	   0.9217	163.840	14.253	3.264	4959.571	1.581	22.476	8.984	-28.502	133.802	-4957.684	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40837	  11.3436	1	   0.9219	160.425	11.685	3.870	6001.311	5.276	11.436	9.147	-412.376	366.756	-5975.883	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		2.28	
NOR2S_L461.avi	  40838	  11.3438	1	   0.9222		17.849	0.707	6287.779	14.426			1560.282	172.856	-6088.662	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40865	  11.3513	1	   0.9297	142.815	10.203	1.118	5577.463	12.256	2.526	11.319	1182.460	59.870	-5450.348	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		0.66	
NOR2S_L461.avi	  40865	  11.3513	1	   0.9297		28.063	1.743	8263.977	5.623			726.735	401.862	-8222.146	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40875	  11.3541	1	   0.9325		23.279	0.893	7571.654	4.153			373.015	443.088	-7549.468	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40885	  11.3569	1	   0.9353	156.672	8.630	1.214	2632.216	17.762	63.916	15.878	699.817	-393.765	-2506.744	NOR2S	Ellen											Balistidae	Sufflamen	bursa	37465078	1	AD	Passing			
NOR2S_L461.avi	  40891	  11.3586	1	   0.9369	163.889	23.050	11.122	5729.965	12.215	26.692	6.199	-1096.880	516.341	-5600.245	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		2.3	
NOR2S_L461.avi	  40907	  11.3630	1	   0.9414	124.154	15.455	4.552	3826.544	20.214	46.353	5.868	-1306.233	204.553	-3590.871	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.89	
NOR2S_L461.avi	  40908	  11.3633	1	   0.9417		18.433	1.214	6706.985	4.157			367.821	354.384	-6687.509	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40921	  11.3669	1	   0.9453	98.750	3.744	3.480	2774.708	15.299	8.976	0.761	-732.043	-9.576	-2676.383	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40923	  11.3675	1	   0.9458	157.816	9.832	3.977	4117.178	5.338	22.395	10.677	-154.866	350.318	-4099.323	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.59	
NOR2S_L461.avi	  40925	  11.3680	1	   0.9464		4.583	3.039	3048.971	17.962			-936.098	-72.593	-2900.806	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40929	  11.3691	1	   0.9475	180.949	22.972	3.477	5410.895	2.968	31.454	5.812	73.732	270.327	-5403.635	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		1.24	
NOR2S_L461.avi	  40930	  11.3694	1	   0.9478	176.721	16.309	1.656	4830.453	26.162	21.996	21.064	2118.395	-219.833	-4335.592	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40933	  11.3702	1	   0.9486		6.381	0.182	3728.818	10.445			675.745	0.608	-3667.077	NOR2S	Ellen											Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
NOR2S_L461.avi	  40937	  11.3713	1	   0.9497	153.760	12.165	6.665	4418.111	5.205	28.759	33.259	-356.386	183.475	-4399.890	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		1.47	
NOR2S_L461.avi	  40938	  11.3716	1	   0.9500		15.525	5.354	6131.169	4.215			-145.717	459.733	-6112.172	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40938	  11.3716	1	   0.9500		19.317	15.416	6791.056	5.871			-470.953	547.535	-6752.544	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40938	  11.3716	1	   0.9500		21.597	0.305	7112.205	7.461			-677.821	665.654	-7048.469	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  40942	  11.3727	1	   0.9511		5.167	1.522	3249.528	18.197			-1010.163	-79.646	-3087.500	NOR2S	Ellen											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
NOR2S_L461.avi	  40964	  11.3788	1	   0.9572		18.239	2.819	6482.833	8.292			-713.532	639.039	-6411.679	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40964	  11.3788	1	   0.9572		19.013	2.636	6577.179	9.365			-866.630	663.453	-6485.990	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40965	  11.3791	1	   0.9575	120.386	17.538	4.355	4447.170	19.172	36.395	11.343	-1368.185	510.895	-4200.521	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		1.58	
NOR2S_L461.avi	  40965	  11.3791	1	   0.9575	118.484	11.595	1.486	3188.446	8.363	51.470	15.688	463.752	0.365	-3154.540	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  40990	  11.3861	1	   0.9644		2.533	0.190	2175.026	24.297			692.966	-555.495	-1985.437	NOR2S	Ellen											Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			Y
NOR2S_L461.avi	  40998	  11.3883	1	   0.9667		2.160	2.021	1998.423	22.066			476.258	-570.266	-1855.174	NOR2S	Ellen											Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			Y
NOR2S_L461.avi	  41001	  11.3891	1	   0.9675	87.983	1.833	0.948	1537.583	13.624	29.116	21.484	-53.263	-358.251	-1494.316	NOR2S	Ellen											Labridae	Gomphosus	varius	37384106	1	AD	Passing			
NOR2S_L461.avi	  41002	  11.3894	1	   0.9678		18.724	0.212	6391.079	12.938			1214.795	790.102	-6224.621	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  41050	  11.4027	1	   0.9811		6.239	2.412	3576.327	24.733			1494.765	-49.812	-3248.586	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  41054	  11.4038	1	   0.9822	217.555	12.873	1.137	4032.378	27.528	25.419	1.493	1855.371	175.648	-3575.867	NOR2S	Ellen											Acanthuridae	Acanthurus	guttatus	37437009	1	AD	Passing			
NOR2S_L461.avi	  41085	  11.4125	1	   0.9908	157.785	18.095	1.999	4441.428	6.770	39.622	17.701	384.535	355.373	-4410.456	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  41105	  11.4180	1	   0.9964		20.480	3.345	6627.467	14.853			1484.357	861.342	-6401.414	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  41111	  11.4197	1	   0.9981		25.570	3.127	7410.944	15.338			1758.041	906.086	-7142.157	NOR2S	Ellen											Scaridae	Scarus	oviceps	37386022	1	AD	Passing			
NOR2S_L461.avi	  41128	  11.4244	1	   1.0028	126.643	8.148	2.427	3854.744	23.838	2.423	18.832	1527.879	304.501	-3525.893	NOR2S	Ellen											Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOR2S_L461.avi	  41136	  11.4266	1	   1.0050	172.233	11.951	2.621	4525.522	5.140	26.535	32.329	145.124	378.596	-4507.322	NOR2S	Ellen											Labridae	Epibulus	insidiator	37384104	1	AD	Passing			
NOR2S_L461.avi	  41158	  11.4327	1	   1.0111	149.127	14.242	2.370	3447.572	12.113	54.818	10.394	718.828	81.635	-3370.813	NOR2S	Ellen											Chaetodontidae	Chaetodon	vagabundus	37365062	1	AD	Passing			
NOR2S_L461.avi	  41178	  11.4383	1	   1.0167	118.116	3.639	3.365	3960.296	8.231	5.522	14.800	-263.679	501.918	-3919.502	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		1.34	
NOR2S_L461.avi	  41182	  11.4394	1	   1.0178	167.591	11.893	2.052	4283.390	7.065	26.757	19.243	-65.366	522.738	-4250.870	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.84	
NOR2S_L461.avi	  41183	  11.4397	1	   1.0181	244.398	15.260	2.652	6672.491	13.286	9.994	0.598	1013.872	1150.332	-6493.915	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41186	  11.4405	1	   1.0189		21.485	3.227	6706.908	20.094			2206.084	699.832	-6294.922	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  41201	  11.4447	1	   1.0231		28.696	0.418	7971.960	12.124			1151.600	1257.798	-7787.420	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41210	  11.4472	1	   1.0256	178.153	15.951	0.966	5843.597	20.112	7.262	8.995	1763.768	962.538	-5487.283	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.42	
NOR2S_L461.avi	  41212	  11.4477	1	   1.0261	136.442	5.189	1.029	3322.508	17.461	7.586	2.755	926.634	367.761	-3169.410	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOR2S_L461.avi	  41231	  11.4530	1	   1.0314		17.332	2.002	6207.167	10.996			908.930	791.847	-6088.986	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  41231	  11.4530	1	   1.0314		16.749	3.362	6078.150	11.547			891.803	860.156	-5950.523	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  41231	  11.4530	1	   1.0314		27.930	13.884	7898.465	11.514			1007.746	1254.670	-7732.788	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing			
NOR2S_L461.avi	  41236	  11.4544	1	   1.0328	113.610	5.955	2.171	3580.229	6.720	17.912	23.753	264.242	325.113	-3555.632	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing		1.43	
NOR2S_L461.avi	  41275	  11.4652	1	   1.0436		27.299	1.744	7481.807	20.854			2346.945	1297.232	-6984.731	NOR2S	Ellen											Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOR2S_L461.avi	  41279	  11.4663	1	   1.0447	135.045	6.942	6.126	3930.728	10.491	17.609	22.517	-126.678	704.413	-3865.020	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing		1.62	
NOR2S_L461.avi	  41280	  11.4666	1	   1.0450	148.884	18.347	1.629	4670.449	24.024	32.948	6.401	1769.811	695.177	-4265.864	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.47	Y
NOR2S_L461.avi	  41280	  11.4666	1	   1.0450	178.286	26.706	0.900	4711.925	25.028	68.028	9.549	1888.375	638.607	-4269.480	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.45	Y
NOR2S_L461.avi	  41292	  11.4700	1	   1.0483		27.035	2.074	7878.870	12.494			118.107	1742.307	-7682.904	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41292	  11.4700	1	   1.0483		31.469	5.334	8522.120	12.101			-189.494	1821.885	-8322.941	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41296	  11.4711	1	   1.0494	160.612	11.186	2.684	3497.645	19.277	38.281	11.413	1043.486	494.459	-3301.540	NOR2S	Ellen											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		0.33	
NOR2S_L461.avi	  41344	  11.4844	1	   1.0628	144.147	7.426	0.257	3011.675	25.625	31.647	16.977	1270.010	289.057	-2715.457	NOR2S	Ellen											Pomacanthidae	Pygoplites	diacanthus	37365082	1	AD	Passing			
NOR2S_L461.avi	  41352	  11.4866	1	   1.0650	161.595	26.959	2.101	5963.549	25.736	29.263	19.512	2437.541	874.067	-5371.994	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing		0.4	
NOR2S_L461.avi	  41397	  11.4991	1	   1.0775	193.388	27.755	6.329	5824.507	13.433	31.818	3.674	1346.413	134.214	-5665.161	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41397	  11.4991	1	   1.0775	169.617	12.391	2.232	5124.281	13.400	12.704	2.565	1186.357	52.380	-4984.784	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing		0.36	
NOR2S_L461.avi	  41397	  11.4991	1	   1.0775	156.015	9.509	1.085	4728.525	16.377	2.871	9.791	1330.258	88.628	-4536.684	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41406	  11.5016	1	   1.0800		25.639	5.335	7524.623	16.441			2125.024	180.883	-7216.058	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41406	  11.5016	1	   1.0800		31.755	6.176	8509.197	12.705			1861.418	238.122	-8299.690	NOR2S	Ellen											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOR2S_L461.avi	  41437	  11.5102	1	   1.0886		20.282	1.055	6652.399	15.565			-1755.295	359.707	-6406.556	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing			
NOR2S_L461.avi	  41448	  11.5133	1	   1.0917	110.833	6.142	1.137	2209.454	22.794	77.333	19.254	765.764	-382.487	-2036.908	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  41513	  11.5313	1	   1.1097	127.706	4.930	0.424	3058.717	19.909	8.588	14.524	1012.612	-243.835	-2875.920	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing			
NOR2S_L461.avi	  41540	  11.5388	1	   1.1172	77.626	3.727	2.800	1917.590	22.035	46.062	19.350	-679.398	-236.664	-1777.515	NOR2S	Ellen											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
NOR2S_L461.avi	  41543	  11.5397	1	   1.1181	164.818	13.421	0.826	5540.886	17.348	3.703	10.883	1620.631	321.357	-5288.828	NOR2S	Ellen											Acanthuridae	Acanthurus	nigricans	37437012	1	AD	Passing			
NOR2S_L461.avi	  41841	  11.6225	1	   1.2008	268.494	4.404	0.763	2953.629	13.760	12.677	2.363	695.067	102.283	-2868.858	NOR2S	Ellen											Serranidae	Cephalopholis	argus	37311082	1	AD	Passing			
NOR2S_L461.avi	  42043	  11.6786	1	   1.2569		11.242	3.494	4926.902	15.983			1355.383	84.524	-4736.049	NOR2S	Ellen											Acanthuridae	Ctenochaetus	flavicauda	10000021	1	AD	Passing			
NOR2S_L461.avi	  42067	  11.6852	1	   1.2636		11.670	4.508	4895.462	26.938			-2165.981	500.124	-4361.646	NOR2S	Ellen											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
