OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
MaIL2	50	MaIL2_L461.avi	33579	MaIL2_R462.avi	35918	9.33684	1	1.01796	2274.08545	-390.51482	-4754.60462	11.98771	2.82346	25.31824	4.79375	5284.90601	25.94151	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	School A		
MaIL2	51	MaIL2_L461.avi	33835	MaIL2_R462.avi	36174	9.40802	1	1.08914	-2457.45118	-38.87554	-5124.17551	13.98625	2.23124	29.42264	1.28375	5683.11115	25.63095	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	57	MaIL2_L461.avi	34006	MaIL2_R462.avi	36345	9.45557	1	1.13669	-2079.99002	-179.05287	-4901.62131	11.32399	2.28642	26.79928	0.36631	5327.69273	23.09874	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	60	MaIL2_L461.avi	34604	MaIL2_R462.avi	36943	9.62184	1	1.30297	2340.66569	-164.16487	-7202.87676	18.41154	3.25816	56.72070	5.88926	7575.42736	18.06804	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
MaIL2	65	MaIL2_L461.avi	35267	MaIL2_R462.avi	37606	9.80620	1	1.48732	-587.20843	-119.83136	-6347.25793	4.77189	2.77527	42.90669	2.98479	6375.48873	5.46492	Mullidae	Mulloidichthys	vanicolensis	37355020	1	AD	Passing	School B		
MaIL2	68	MaIL2_L461.avi	35361	MaIL2_R462.avi	37700	9.83233	1	1.51346	-651.36994	-102.01481	-5763.15957	4.65803	2.50368	35.45886	0.89256	5800.74978	6.58186	Mullidae	Mulloidichthys	vanicolensis	37355020	1	AD	Passing	School B		
MaIL2	69	MaIL2_L461.avi	35361	MaIL2_R462.avi	37700	9.83233	1	1.51346	-567.10898	-161.95167	-5816.93877	4.27301	2.61557	36.08351	3.90287	5846.76130	5.88288	Mullidae	Mulloidichthys	vanicolensis	37355020	1	AD	Passing	School B		
MaIL2	75	MaIL2_L461.avi	35569	MaIL2_R462.avi	37908	9.89017	1	1.57129	-709.88722	-110.75466	-5368.03229	4.62412	2.34504	30.83920	0.23897	5415.90040	7.67768	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	77	MaIL2_L461.avi	35598	MaIL2_R462.avi	37937	9.89823	1	1.57936	-1584.79798	614.41183	-3455.13595	6.12891	2.85932	13.38300	1.63442	3850.59099	26.08316	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
MaIL2	83	MaIL2_L461.avi	35671	MaIL2_R462.avi	38010	9.91853	1	1.59966	52.59444	-341.06074	-6547.75694	2.83553	3.50878	45.52565	2.21057	6556.84448	3.32601	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	87	MaIL2_L461.avi	36229	MaIL2_R462.avi	38568	10.07368	1	1.75481	-464.76225	-290.90099	-4403.59885	2.86577	2.26440	20.77698	3.14603	4437.60185	7.26795	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	93	MaIL2_L461.avi	43846	MaIL2_R462.avi	46185	12.19164	2	0.17239	-1632.31039	104.91292	-4114.13747	7.49502	1.87303	18.84607	1.86655	4427.36615	21.66363	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
MaIL2	98	MaIL2_L461.avi	43991	MaIL2_R462.avi	46330	12.23195	2	0.21271	2049.84370	61.33585	-5942.75640	13.37315	2.63911	38.78169	3.48841	6286.65053	19.03195	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	101	MaIL2_L461.avi	44308	MaIL2_R462.avi	46647	12.32010	2	0.30086	-727.71119	4.64818	-3731.61603	3.27760	1.60501	15.07858	2.87088	3801.91312	11.03748	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
MaIL2	106	MaIL2_L461.avi	45155	MaIL2_R462.avi	47494	12.55561	2	0.53637	-1291.95894	129.90280	-5580.76326	8.02959	2.58193	33.69760	0.82809	5729.82994	13.07032	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
MaIL2	114	MaIL2_L461.avi	47330	MaIL2_R462.avi	49669	13.16038	2	1.14114	1980.65623	-170.72855	-6461.57746	14.00386	2.94165	45.56810	5.64168	6760.48302	17.13087	Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
MaIL2	115	MaIL2_L461.avi	47629	MaIL2_R462.avi	49968	13.24352	2	1.22428	1942.41480	722.03267	-7408.01032	15.68024	6.88534	59.37829	0.48972	7692.39386	15.52195	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
MaIL2	116	MaIL2_L461.avi	47694	MaIL2_R462.avi	50033	13.26159	2	1.24235	-1444.60006	761.37044	-6059.48874	9.67739	5.80530	39.72961	2.93888	6275.66395	14.93906	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	119	MaIL2_L461.avi	48191	MaIL2_R462.avi	50530	13.39979	2	1.38055	-1902.01764	424.04409	-8684.80227	17.98065	5.76414	81.15544	1.06938	8900.74575	12.58233	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MaIL2	120	MaIL2_L461.avi	48234	MaIL2_R462.avi	50573	13.41175	2	1.39250	-2365.66941	161.09114	-7831.05939	20.22879	3.79516	66.84322	0.78524	8182.16556	16.82724	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
MaIL2	124	MaIL2_L461.avi	48502	MaIL2_R462.avi	50841	13.48626	2	1.46702	1719.62007	171.54170	-5291.43812	10.02346	2.56140	30.68729	10.61277	5566.49236	18.05833	Labridae	Cheilinus	trilobatus	37384044	1	AD	Passing			
MaIL2	125	MaIL2_L461.avi	49139	MaIL2_R462.avi	51478	13.66339	2	1.64414	-2291.88761	395.04126	-6023.24297	15.21730	3.84648	40.08576	2.59033	6456.64482	21.06157	Scaridae		sp9		1	AD	Passing			
MaIL2	126	MaIL2_L461.avi	49320	MaIL2_R462.avi	51659	13.71371	2	1.69447	-2407.28522	-191.58266	-4453.87224	11.92174	2.11978	22.33273	2.16585	5066.42912	28.49296	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
MaIL2	131	MaIL2_L461.avi	49747	MaIL2_R462.avi	52086	13.83244	2	1.81320	1654.73308	228.13874	-6791.52956	12.29719	3.50738	49.82443	0.42510	6993.93041	13.77845	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
